Purchase ID,Customer ID,Product ID,Product Name,Purchase Date,Quantity,Total Price (INR),Payment Method,Discount Applied,Location,Customer Rating
Purchase_1548,C119,1004,Mamaearth Tea Tree Face Wash,2024-04-08,2,698,Credit Card,20%,Pune,4.1
Purchase_1549,C119,1002,Mamaearth Vitamin C Face Cream,2024-04-08,2,998,Debit Card,20%,Mumbai,3.8
Purchase_1550,C119,1006,Mamaearth Ubtan Face Mask,2024-06-22,2,698,UPI,0%,Pune,3.9
Purchase_1551,C119,1004,Mamaearth Tea Tree Face Wash,2024-06-22,2,698,Credit Card,0%,Pune,4.7
Purchase_1552,C119,1005,Mamaearth Anti-Hair Fall Shampoo,2024-09-13,2,698,UPI,20%,Bangalore,4.5
Purchase_1553,C119,1002,Mamaearth Vitamin C Face Cream,2024-11-13,2,998,UPI,10%,Bangalore,4.1
Purchase_1554,C119,1001,Mamaearth Onion Hair Oil,2025-02-23,1,399,Net Banking,5%,Chennai,3.6
Purchase_1555,C119,1001,Mamaearth Onion Hair Oil,2025-07-26,2,798,Credit Card,15%,Chennai,3.8
Purchase_1556,C120,1002,Mamaearth Vitamin C Face Cream,2023-06-10,1,499,Debit Card,5%,Chennai,4.3
Purchase_1557,C120,1004,Mamaearth Tea Tree Face Wash,2023-06-10,2,698,UPI,10%,Delhi,4.9
Purchase_1558,C120,1005,Mamaearth Anti-Hair Fall Shampoo,2023-08-22,1,349,Net Banking,10%,Chennai,3.6
Purchase_1559,C120,1002,Mamaearth Vitamin C Face Cream,2023-08-22,1,499,Credit Card,5%,Chennai,4.5
Purchase_1560,C120,1003,Mamaearth Charcoal Body Wash,2023-09-18,1,349,Credit Card,10%,Mumbai,4.4
Purchase_1561,C120,1004,Mamaearth Tea Tree Face Wash,2023-10-14,2,698,Net Banking,5%,Delhi,4.9
Purchase_1562,C120,1006,Mamaearth Ubtan Face Mask,2023-12-28,1,349,Debit Card,20%,Mumbai,3.5
Purchase_1563,C120,1003,Mamaearth Charcoal Body Wash,2023-12-28,1,349,Net Banking,15%,Delhi,4.2
Purchase_1564,C120,1003,Mamaearth Charcoal Body Wash,2024-04-20,2,698,Debit Card,15%,Chennai,3.7
Purchase_1565,C120,1003,Mamaearth Charcoal Body Wash,2024-05-12,2,698,Debit Card,10%,Delhi,3.5
Purchase_1566,C120,1005,Mamaearth Anti-Hair Fall Shampoo,2024-08-12,1,349,Credit Card,10%,Chennai,4.8
Purchase_1567,C120,1003,Mamaearth Charcoal Body Wash,2024-08-12,2,698,UPI,20%,Mumbai,4.7
Purchase_1568,C120,1005,Mamaearth Anti-Hair Fall Shampoo,2024-12-31,2,698,UPI,15%,Mumbai,4.2
Purchase_1569,C120,1003,Mamaearth Charcoal Body Wash,2025-02-05,2,698,Net Banking,5%,Pune,4.8
Purchase_1570,C120,1006,Mamaearth Ubtan Face Mask,2025-04-05,2,698,Net Banking,20%,Pune,4.5
Purchase_1571,C120,1005,Mamaearth Anti-Hair Fall Shampoo,2025-07-12,2,698,UPI,10%,Bangalore,3.8
Purchase_1572,C121,1002,Mamaearth Vitamin C Face Cream,2023-07-02,2,998,Net Banking,20%,Mumbai,4.8
Purchase_1573,C121,1006,Mamaearth Ubtan Face Mask,2023-07-02,1,349,Debit Card,15%,Delhi,4.7
Purchase_1574,C121,1001,Mamaearth Onion Hair Oil,2024-07-30,1,399,Net Banking,0%,Mumbai,4.7
Purchase_1575,C121,1004,Mamaearth Tea Tree Face Wash,2024-12-14,1,349,Credit Card,20%,Mumbai,3.7
Purchase_1576,C121,1004,Mamaearth Tea Tree Face Wash,2024-12-14,2,698,Net Banking,10%,Chennai,4.5
Purchase_1577,C121,1004,Mamaearth Tea Tree Face Wash,2024-12-27,1,349,UPI,15%,Pune,4.1
Purchase_1578,C121,1001,Mamaearth Onion Hair Oil,2024-12-27,2,798,Credit Card,10%,Bangalore,4.3
Purchase_1579,C121,1003,Mamaearth Charcoal Body Wash,2025-04-25,2,698,Debit Card,10%,Pune,4.8
Purchase_1580,C122,1001,Mamaearth Onion Hair Oil,2023-05-09,2,798,Debit Card,10%,Delhi,4.3
Purchase_1581,C122,1004,Mamaearth Tea Tree Face Wash,2023-05-09,2,698,Credit Card,0%,Pune,4.4
Purchase_1582,C122,1001,Mamaearth Onion Hair Oil,2023-09-05,2,798,Credit Card,5%,Bangalore,4.9
Purchase_1583,C122,1006,Mamaearth Ubtan Face Mask,2023-09-11,1,349,Debit Card,20%,Pune,4.3
Purchase_1584,C122,1004,Mamaearth Tea Tree Face Wash,2023-09-11,1,349,Net Banking,15%,Chennai,4.2
Purchase_1585,C122,1003,Mamaearth Charcoal Body Wash,2024-03-15,1,349,Net Banking,20%,Chennai,4.2
Purchase_1586,C122,1002,Mamaearth Vitamin C Face Cream,2024-03-31,2,998,Credit Card,5%,Chennai,4.8
Purchase_1587,C122,1003,Mamaearth Charcoal Body Wash,2024-08-02,2,698,Debit Card,15%,Chennai,3.5
Purchase_1588,C122,1001,Mamaearth Onion Hair Oil,2024-08-02,2,798,UPI,10%,Mumbai,4.7
Purchase_1589,C122,1001,Mamaearth Onion Hair Oil,2024-10-15,2,798,Debit Card,20%,Bangalore,3.6
Purchase_1590,C122,1006,Mamaearth Ubtan Face Mask,2024-12-20,1,349,UPI,20%,Mumbai,4.6
Purchase_1591,C122,1005,Mamaearth Anti-Hair Fall Shampoo,2024-12-20,1,349,UPI,15%,Bangalore,3.9
Purchase_1592,C122,1005,Mamaearth Anti-Hair Fall Shampoo,2025-02-10,1,349,Debit Card,20%,Delhi,4.8
Purchase_1593,C122,1005,Mamaearth Anti-Hair Fall Shampoo,2025-02-10,1,349,Credit Card,15%,Chennai,4.8
Purchase_1594,C122,1002,Mamaearth Vitamin C Face Cream,2025-02-12,2,998,Debit Card,20%,Delhi,3.8
Purchase_1595,C122,1006,Mamaearth Ubtan Face Mask,2025-06-30,2,698,UPI,20%,Mumbai,4.7
Purchase_1596,C122,1002,Mamaearth Vitamin C Face Cream,2025-06-30,1,499,Credit Card,20%,Bangalore,4.1
Purchase_1597,C123,1002,Mamaearth Vitamin C Face Cream,2023-04-05,1,499,Credit Card,10%,Bangalore,3.9
Purchase_1598,C123,1001,Mamaearth Onion Hair Oil,2023-04-09,1,399,UPI,5%,Delhi,5.0
Purchase_1599,C123,1002,Mamaearth Vitamin C Face Cream,2023-06-15,1,499,Credit Card,15%,Pune,4.5
Purchase_1600,C123,1005,Mamaearth Anti-Hair Fall Shampoo,2023-06-15,2,698,Net Banking,0%,Pune,4.7
Purchase_1601,C123,1001,Mamaearth Onion Hair Oil,2023-08-12,1,399,UPI,15%,Chennai,4.6
Purchase_1602,C123,1003,Mamaearth Charcoal Body Wash,2023-10-28,2,698,Credit Card,15%,Mumbai,4.9
Purchase_1603,C123,1006,Mamaearth Ubtan Face Mask,2024-02-14,2,698,Credit Card,20%,Bangalore,3.6
Purchase_1604,C123,1005,Mamaearth Anti-Hair Fall Shampoo,2024-09-12,2,698,UPI,15%,Delhi,4.4
Purchase_1605,C123,1004,Mamaearth Tea Tree Face Wash,2025-03-02,1,349,UPI,10%,Mumbai,3.7
Purchase_1606,C123,1004,Mamaearth Tea Tree Face Wash,2025-03-02,2,698,Debit Card,0%,Chennai,5.0
Purchase_1607,C123,1006,Mamaearth Ubtan Face Mask,2025-04-18,2,698,Net Banking,0%,Pune,3.7
Purchase_1608,C123,1004,Mamaearth Tea Tree Face Wash,2025-04-18,1,349,Net Banking,20%,Chennai,4.5
Purchase_1609,C123,1004,Mamaearth Tea Tree Face Wash,2025-06-11,2,698,Credit Card,10%,Pune,3.5
Purchase_1610,C123,1005,Mamaearth Anti-Hair Fall Shampoo,2025-06-11,1,349,Net Banking,15%,Chennai,4.6
Purchase_1611,C123,1004,Mamaearth Tea Tree Face Wash,2025-07-17,2,698,UPI,10%,Bangalore,4.4
Purchase_1612,C123,1006,Mamaearth Ubtan Face Mask,2025-07-17,2,698,UPI,20%,Mumbai,3.5
Purchase_1613,C124,1001,Mamaearth Onion Hair Oil,2023-07-04,2,798,UPI,15%,Delhi,3.5
Purchase_1614,C124,1004,Mamaearth Tea Tree Face Wash,2023-07-04,1,349,Net Banking,10%,Chennai,3.6
Purchase_1615,C124,1001,Mamaearth Onion Hair Oil,2023-07-11,1,399,Net Banking,5%,Delhi,3.6
Purchase_1616,C124,1005,Mamaearth Anti-Hair Fall Shampoo,2023-07-11,1,349,Debit Card,10%,Chennai,3.8
Purchase_1617,C124,1006,Mamaearth Ubtan Face Mask,2023-07-22,1,349,UPI,20%,Chennai,4.9
Purchase_1618,C124,1001,Mamaearth Onion Hair Oil,2023-07-22,1,399,UPI,10%,Pune,3.5
Purchase_1619,C124,1005,Mamaearth Anti-Hair Fall Shampoo,2023-08-14,1,349,Debit Card,0%,Chennai,3.8
Purchase_1620,C124,1003,Mamaearth Charcoal Body Wash,2023-08-14,2,698,Debit Card,20%,Delhi,4.6
Purchase_1621,C124,1001,Mamaearth Onion Hair Oil,2023-11-06,2,798,Credit Card,10%,Chennai,3.9
Purchase_1622,C124,1003,Mamaearth Charcoal Body Wash,2023-11-12,2,698,UPI,10%,Mumbai,4.3
Purchase_1623,C124,1001,Mamaearth Onion Hair Oil,2024-01-24,1,399,Credit Card,5%,Mumbai,4.2
Purchase_1624,C124,1006,Mamaearth Ubtan Face Mask,2024-01-24,2,698,Debit Card,5%,Delhi,4.5
Purchase_1625,C124,1004,Mamaearth Tea Tree Face Wash,2024-06-23,1,349,UPI,0%,Pune,4.1
Purchase_1626,C124,1006,Mamaearth Ubtan Face Mask,2024-12-04,1,349,UPI,5%,Bangalore,4.4
Purchase_1627,C124,1005,Mamaearth Anti-Hair Fall Shampoo,2024-12-04,2,698,Credit Card,0%,Mumbai,3.8
Purchase_1628,C124,1003,Mamaearth Charcoal Body Wash,2025-01-23,2,698,Debit Card,15%,Pune,4.8
Purchase_1629,C124,1003,Mamaearth Charcoal Body Wash,2025-04-19,1,349,UPI,5%,Delhi,4.2
Purchase_1630,C124,1006,Mamaearth Ubtan Face Mask,2025-04-19,1,349,Net Banking,20%,Delhi,3.7
Purchase_1631,C124,1003,Mamaearth Charcoal Body Wash,2025-06-26,2,698,Net Banking,5%,Delhi,4.4
Purchase_1632,C124,1003,Mamaearth Charcoal Body Wash,2025-06-26,2,698,Net Banking,0%,Chennai,4.4
Purchase_1633,C125,1004,Mamaearth Tea Tree Face Wash,2023-10-31,2,698,Net Banking,0%,Mumbai,3.8
Purchase_1634,C125,1001,Mamaearth Onion Hair Oil,2023-10-31,2,798,Credit Card,20%,Pune,4.3
Purchase_1635,C125,1006,Mamaearth Ubtan Face Mask,2023-11-25,1,349,UPI,15%,Chennai,4.9
Purchase_1636,C125,1003,Mamaearth Charcoal Body Wash,2023-11-25,1,349,Debit Card,15%,Delhi,4.4
Purchase_1637,C125,1005,Mamaearth Anti-Hair Fall Shampoo,2024-01-12,2,698,Credit Card,5%,Chennai,4.2
Purchase_1638,C125,1003,Mamaearth Charcoal Body Wash,2024-03-05,1,349,Net Banking,20%,Delhi,4.9
Purchase_1639,C125,1005,Mamaearth Anti-Hair Fall Shampoo,2024-03-07,1,349,Credit Card,0%,Mumbai,3.7
Purchase_1640,C125,1004,Mamaearth Tea Tree Face Wash,2024-04-05,1,349,Credit Card,5%,Bangalore,4.0
Purchase_1641,C125,1003,Mamaearth Charcoal Body Wash,2024-04-05,2,698,Net Banking,20%,Delhi,4.0
Purchase_1642,C126,1006,Mamaearth Ubtan Face Mask,2024-10-15,2,698,Net Banking,15%,Chennai,3.9
Purchase_1643,C126,1002,Mamaearth Vitamin C Face Cream,2024-12-21,2,998,Credit Card,5%,Mumbai,4.6
Purchase_1644,C126,1005,Mamaearth Anti-Hair Fall Shampoo,2024-12-30,2,698,Debit Card,5%,Delhi,3.7
Purchase_1645,C126,1006,Mamaearth Ubtan Face Mask,2024-12-30,2,698,Credit Card,10%,Pune,3.8
Purchase_1646,C126,1004,Mamaearth Tea Tree Face Wash,2025-04-20,2,698,Credit Card,0%,Chennai,4.4
Purchase_1647,C126,1004,Mamaearth Tea Tree Face Wash,2025-04-20,1,349,Credit Card,5%,Bangalore,3.6
Purchase_1648,C126,1001,Mamaearth Onion Hair Oil,2025-07-16,2,798,Debit Card,0%,Chennai,4.3
Purchase_1649,C126,1004,Mamaearth Tea Tree Face Wash,2025-07-16,2,698,Debit Card,0%,Delhi,3.8
Purchase_1650,C127,1005,Mamaearth Anti-Hair Fall Shampoo,2023-05-24,1,349,UPI,0%,Delhi,4.3
Purchase_1651,C127,1001,Mamaearth Onion Hair Oil,2023-07-09,1,399,Debit Card,0%,Delhi,5.0
Purchase_1652,C127,1003,Mamaearth Charcoal Body Wash,2023-07-09,1,349,Net Banking,10%,Mumbai,3.7
Purchase_1653,C127,1003,Mamaearth Charcoal Body Wash,2023-10-16,1,349,Debit Card,20%,Pune,3.8
Purchase_1654,C127,1002,Mamaearth Vitamin C Face Cream,2024-02-11,2,998,Net Banking,10%,Chennai,3.6
Purchase_1655,C127,1002,Mamaearth Vitamin C Face Cream,2024-02-11,2,998,Debit Card,20%,Mumbai,3.6
Purchase_1656,C127,1004,Mamaearth Tea Tree Face Wash,2024-04-21,1,349,UPI,20%,Pune,4.8
Purchase_1657,C127,1005,Mamaearth Anti-Hair Fall Shampoo,2024-04-21,2,698,Debit Card,5%,Bangalore,3.6
Purchase_1658,C127,1006,Mamaearth Ubtan Face Mask,2024-04-30,1,349,Net Banking,20%,Bangalore,3.7
Purchase_1659,C127,1002,Mamaearth Vitamin C Face Cream,2024-09-01,1,499,Net Banking,20%,Bangalore,4.9
Purchase_1660,C127,1002,Mamaearth Vitamin C Face Cream,2024-09-19,1,499,Debit Card,0%,Delhi,3.6
Purchase_1661,C127,1006,Mamaearth Ubtan Face Mask,2024-09-19,1,349,Credit Card,5%,Mumbai,4.7
Purchase_1662,C127,1006,Mamaearth Ubtan Face Mask,2025-04-10,1,349,Net Banking,20%,Pune,4.6
Purchase_1663,C127,1003,Mamaearth Charcoal Body Wash,2025-04-10,2,698,Credit Card,5%,Pune,4.5
Purchase_1664,C128,1001,Mamaearth Onion Hair Oil,2023-05-24,1,399,UPI,5%,Chennai,5.0
Purchase_1665,C128,1004,Mamaearth Tea Tree Face Wash,2023-05-24,2,698,UPI,15%,Mumbai,3.8
Purchase_1666,C128,1001,Mamaearth Onion Hair Oil,2023-06-05,2,798,Net Banking,10%,Delhi,4.6
Purchase_1667,C128,1005,Mamaearth Anti-Hair Fall Shampoo,2023-06-05,1,349,UPI,20%,Bangalore,3.9
Purchase_1668,C128,1005,Mamaearth Anti-Hair Fall Shampoo,2023-08-16,2,698,Debit Card,15%,Mumbai,4.4
Purchase_1669,C128,1003,Mamaearth Charcoal Body Wash,2023-08-16,2,698,Net Banking,15%,Bangalore,3.9
Purchase_1670,C128,1002,Mamaearth Vitamin C Face Cream,2024-02-07,2,998,Net Banking,5%,Mumbai,3.9
Purchase_1671,C128,1001,Mamaearth Onion Hair Oil,2024-02-07,1,399,Net Banking,5%,Bangalore,4.3
Purchase_1672,C128,1002,Mamaearth Vitamin C Face Cream,2024-02-20,1,499,UPI,0%,Bangalore,4.2
Purchase_1673,C128,1001,Mamaearth Onion Hair Oil,2024-02-20,1,399,Credit Card,5%,Bangalore,3.8
Purchase_1674,C128,1002,Mamaearth Vitamin C Face Cream,2024-06-12,1,499,Net Banking,0%,Bangalore,4.8
Purchase_1675,C128,1002,Mamaearth Vitamin C Face Cream,2024-06-12,1,499,UPI,15%,Bangalore,4.8
Purchase_1676,C128,1005,Mamaearth Anti-Hair Fall Shampoo,2024-07-02,2,698,Debit Card,15%,Delhi,4.1
Purchase_1677,C128,1001,Mamaearth Onion Hair Oil,2024-11-25,1,399,Debit Card,10%,Pune,4.4
Purchase_1678,C128,1005,Mamaearth Anti-Hair Fall Shampoo,2024-11-25,1,349,Credit Card,20%,Pune,3.8
Purchase_1679,C128,1006,Mamaearth Ubtan Face Mask,2025-03-30,1,349,Debit Card,15%,Pune,4.5
Purchase_1680,C128,1002,Mamaearth Vitamin C Face Cream,2025-04-07,2,998,Debit Card,10%,Chennai,4.8
Purchase_1681,C128,1001,Mamaearth Onion Hair Oil,2025-04-07,1,399,Net Banking,20%,Pune,4.3
Purchase_1682,C129,1004,Mamaearth Tea Tree Face Wash,2023-07-10,2,698,Debit Card,5%,Chennai,4.5
Purchase_1683,C129,1003,Mamaearth Charcoal Body Wash,2023-10-17,1,349,Credit Card,15%,Chennai,4.0
Purchase_1684,C129,1001,Mamaearth Onion Hair Oil,2023-10-24,2,798,Net Banking,10%,Pune,4.9
Purchase_1685,C129,1005,Mamaearth Anti-Hair Fall Shampoo,2024-07-03,2,698,Net Banking,5%,Pune,3.8
Purchase_1686,C129,1002,Mamaearth Vitamin C Face Cream,2024-07-03,2,998,UPI,20%,Delhi,4.4
Purchase_1687,C129,1002,Mamaearth Vitamin C Face Cream,2024-07-18,2,998,UPI,15%,Chennai,4.3
Purchase_1688,C129,1002,Mamaearth Vitamin C Face Cream,2024-07-18,2,998,Credit Card,0%,Mumbai,4.0
Purchase_1689,C129,1001,Mamaearth Onion Hair Oil,2025-01-06,2,798,Net Banking,20%,Delhi,3.8
Purchase_1690,C130,1006,Mamaearth Ubtan Face Mask,2024-02-16,2,698,Credit Card,0%,Chennai,4.9
Purchase_1691,C130,1005,Mamaearth Anti-Hair Fall Shampoo,2024-02-16,2,698,Net Banking,20%,Delhi,3.7
Purchase_1692,C130,1002,Mamaearth Vitamin C Face Cream,2024-08-21,1,499,Net Banking,10%,Bangalore,4.6
Purchase_1693,C130,1003,Mamaearth Charcoal Body Wash,2025-04-17,2,698,Net Banking,5%,Chennai,4.4
Purchase_1694,C130,1006,Mamaearth Ubtan Face Mask,2025-05-06,2,698,UPI,0%,Mumbai,4.2
Purchase_1695,C130,1002,Mamaearth Vitamin C Face Cream,2025-05-06,1,499,Debit Card,10%,Delhi,4.2
Purchase_1696,C130,1002,Mamaearth Vitamin C Face Cream,2025-07-20,1,499,Credit Card,0%,Pune,4.8
Purchase_1697,C130,1001,Mamaearth Onion Hair Oil,2025-07-30,1,399,Credit Card,10%,Chennai,3.9
Purchase_1698,C131,1002,Mamaearth Vitamin C Face Cream,2023-09-11,1,499,Credit Card,10%,Chennai,4.1
Purchase_1699,C131,1001,Mamaearth Onion Hair Oil,2024-02-14,1,399,UPI,0%,Mumbai,3.8
Purchase_1700,C131,1001,Mamaearth Onion Hair Oil,2024-02-14,1,399,Credit Card,5%,Mumbai,4.1
Purchase_1701,C131,1005,Mamaearth Anti-Hair Fall Shampoo,2024-03-06,1,349,Debit Card,10%,Chennai,4.0
Purchase_1702,C131,1003,Mamaearth Charcoal Body Wash,2024-09-30,1,349,Credit Card,15%,Mumbai,4.2
Purchase_1703,C131,1006,Mamaearth Ubtan Face Mask,2024-09-30,2,698,Debit Card,0%,Delhi,3.5
Purchase_1704,C131,1004,Mamaearth Tea Tree Face Wash,2025-07-04,1,349,Credit Card,15%,Chennai,3.6
Purchase_1705,C132,1004,Mamaearth Tea Tree Face Wash,2023-05-29,2,698,UPI,15%,Pune,3.6
Purchase_1706,C132,1004,Mamaearth Tea Tree Face Wash,2023-05-29,1,349,Debit Card,15%,Pune,4.0
Purchase_1707,C132,1006,Mamaearth Ubtan Face Mask,2023-09-28,2,698,Net Banking,5%,Bangalore,4.4
Purchase_1708,C132,1006,Mamaearth Ubtan Face Mask,2023-11-05,1,349,Debit Card,0%,Chennai,3.9
Purchase_1709,C132,1003,Mamaearth Charcoal Body Wash,2023-11-05,2,698,Credit Card,5%,Bangalore,4.0
Purchase_1710,C132,1001,Mamaearth Onion Hair Oil,2024-06-24,2,798,UPI,5%,Mumbai,4.1
Purchase_1711,C132,1001,Mamaearth Onion Hair Oil,2025-01-14,2,798,Net Banking,0%,Delhi,4.1
Purchase_1712,C132,1006,Mamaearth Ubtan Face Mask,2025-01-14,2,698,Net Banking,20%,Pune,4.9
Purchase_1713,C132,1006,Mamaearth Ubtan Face Mask,2025-07-18,2,698,Net Banking,5%,Chennai,3.5
Purchase_1714,C132,1002,Mamaearth Vitamin C Face Cream,2025-07-18,1,499,Credit Card,20%,Mumbai,3.6
Purchase_1715,C132,1004,Mamaearth Tea Tree Face Wash,2025-07-27,1,349,Net Banking,5%,Chennai,3.5
Purchase_1716,C133,1005,Mamaearth Anti-Hair Fall Shampoo,2023-11-25,2,698,UPI,5%,Bangalore,4.7
Purchase_1717,C133,1002,Mamaearth Vitamin C Face Cream,2024-02-29,2,998,Debit Card,0%,Bangalore,4.5
Purchase_1718,C133,1003,Mamaearth Charcoal Body Wash,2024-02-29,2,698,Debit Card,0%,Pune,4.2
Purchase_1719,C133,1003,Mamaearth Charcoal Body Wash,2024-03-31,2,698,UPI,5%,Bangalore,4.7
Purchase_1720,C133,1003,Mamaearth Charcoal Body Wash,2024-04-09,1,349,Debit Card,10%,Bangalore,4.4
Purchase_1721,C133,1006,Mamaearth Ubtan Face Mask,2025-01-08,2,698,Net Banking,5%,Delhi,4.4
Purchase_1722,C133,1005,Mamaearth Anti-Hair Fall Shampoo,2025-03-04,1,349,Net Banking,15%,Bangalore,4.7
Purchase_1723,C133,1002,Mamaearth Vitamin C Face Cream,2025-03-04,2,998,UPI,10%,Bangalore,3.7
Purchase_1724,C133,1006,Mamaearth Ubtan Face Mask,2025-04-26,2,698,Debit Card,15%,Chennai,4.9
Purchase_1725,C133,1001,Mamaearth Onion Hair Oil,2025-04-26,2,798,Debit Card,15%,Bangalore,4.7
Purchase_1726,C134,1001,Mamaearth Onion Hair Oil,2023-04-18,1,399,Credit Card,20%,Delhi,4.7
Purchase_1727,C134,1001,Mamaearth Onion Hair Oil,2023-04-18,2,798,Credit Card,15%,Pune,4.8
Purchase_1728,C134,1006,Mamaearth Ubtan Face Mask,2023-05-29,1,349,Debit Card,0%,Chennai,5.0
Purchase_1729,C134,1004,Mamaearth Tea Tree Face Wash,2023-08-26,1,349,UPI,10%,Bangalore,4.8
Purchase_1730,C134,1002,Mamaearth Vitamin C Face Cream,2024-01-22,1,499,Debit Card,5%,Mumbai,4.1
Purchase_1731,C134,1006,Mamaearth Ubtan Face Mask,2024-02-12,2,698,Credit Card,20%,Bangalore,4.5
Purchase_1732,C134,1004,Mamaearth Tea Tree Face Wash,2024-02-12,1,349,Net Banking,5%,Pune,4.4
Purchase_1733,C134,1005,Mamaearth Anti-Hair Fall Shampoo,2024-04-04,1,349,Credit Card,10%,Delhi,4.3
Purchase_1734,C134,1006,Mamaearth Ubtan Face Mask,2024-04-04,1,349,UPI,0%,Delhi,4.6
Purchase_1735,C134,1003,Mamaearth Charcoal Body Wash,2024-07-28,2,698,Debit Card,15%,Bangalore,4.9
Purchase_1736,C134,1002,Mamaearth Vitamin C Face Cream,2024-07-28,2,998,Net Banking,0%,Mumbai,3.6
Purchase_1737,C134,1001,Mamaearth Onion Hair Oil,2024-08-14,2,798,UPI,10%,Delhi,4.5
Purchase_1738,C134,1004,Mamaearth Tea Tree Face Wash,2024-08-17,1,349,Debit Card,20%,Chennai,4.6
Purchase_1739,C134,1006,Mamaearth Ubtan Face Mask,2025-07-17,1,349,Net Banking,5%,Mumbai,4.4
Purchase_1740,C134,1001,Mamaearth Onion Hair Oil,2025-07-17,1,399,Credit Card,10%,Delhi,3.7
Purchase_1741,C134,1006,Mamaearth Ubtan Face Mask,2025-07-20,2,698,Credit Card,5%,Bangalore,3.7
Purchase_1742,C134,1004,Mamaearth Tea Tree Face Wash,2025-07-20,2,698,Credit Card,15%,Chennai,4.2
Purchase_1743,C135,1006,Mamaearth Ubtan Face Mask,2023-04-08,2,698,Debit Card,20%,Chennai,3.6
Purchase_1744,C135,1006,Mamaearth Ubtan Face Mask,2023-09-27,2,698,UPI,5%,Pune,3.6
Purchase_1745,C135,1002,Mamaearth Vitamin C Face Cream,2024-01-17,2,998,UPI,15%,Delhi,3.6
Purchase_1746,C135,1004,Mamaearth Tea Tree Face Wash,2024-03-28,2,698,UPI,5%,Pune,3.6
Purchase_1747,C135,1002,Mamaearth Vitamin C Face Cream,2024-05-02,2,998,Debit Card,5%,Mumbai,3.8
Purchase_1748,C135,1003,Mamaearth Charcoal Body Wash,2024-05-02,1,349,Debit Card,10%,Chennai,4.1
Purchase_1749,C135,1006,Mamaearth Ubtan Face Mask,2024-07-12,2,698,Debit Card,0%,Mumbai,4.8
Purchase_1750,C135,1006,Mamaearth Ubtan Face Mask,2024-07-12,2,698,UPI,10%,Mumbai,4.5
Purchase_1751,C135,1006,Mamaearth Ubtan Face Mask,2024-12-03,1,349,Net Banking,0%,Pune,4.7
Purchase_1752,C135,1003,Mamaearth Charcoal Body Wash,2025-04-23,1,349,UPI,10%,Mumbai,3.6
Purchase_1753,C135,1005,Mamaearth Anti-Hair Fall Shampoo,2025-04-23,2,698,Credit Card,15%,Delhi,4.0
Purchase_1754,C135,1005,Mamaearth Anti-Hair Fall Shampoo,2025-06-13,2,698,Debit Card,15%,Chennai,4.7
Purchase_1755,C135,1002,Mamaearth Vitamin C Face Cream,2025-07-18,1,499,Credit Card,10%,Pune,4.4
Purchase_1756,C135,1006,Mamaearth Ubtan Face Mask,2025-08-01,2,698,UPI,20%,Delhi,4.4
Purchase_1757,C136,1001,Mamaearth Onion Hair Oil,2023-12-12,1,399,Credit Card,20%,Chennai,4.1
Purchase_1758,C136,1005,Mamaearth Anti-Hair Fall Shampoo,2023-12-12,2,698,Credit Card,20%,Mumbai,3.9
Purchase_1759,C136,1002,Mamaearth Vitamin C Face Cream,2023-12-26,1,499,Credit Card,0%,Chennai,4.2
Purchase_1760,C136,1005,Mamaearth Anti-Hair Fall Shampoo,2023-12-26,2,698,Credit Card,10%,Bangalore,3.9
Purchase_1761,C136,1006,Mamaearth Ubtan Face Mask,2024-07-12,1,349,UPI,20%,Pune,4.3
Purchase_1762,C136,1003,Mamaearth Charcoal Body Wash,2025-03-12,1,349,Credit Card,20%,Mumbai,4.2
Purchase_1763,C136,1002,Mamaearth Vitamin C Face Cream,2025-06-06,1,499,Debit Card,5%,Pune,4.3
Purchase_1764,C136,1001,Mamaearth Onion Hair Oil,2025-06-06,2,798,UPI,20%,Mumbai,4.6
Purchase_1765,C137,1005,Mamaearth Anti-Hair Fall Shampoo,2023-04-17,1,349,UPI,20%,Chennai,4.8
Purchase_1766,C137,1003,Mamaearth Charcoal Body Wash,2023-08-08,1,349,Debit Card,15%,Delhi,4.4
Purchase_1767,C137,1003,Mamaearth Charcoal Body Wash,2023-11-09,2,698,Debit Card,5%,Pune,4.5
Purchase_1768,C137,1006,Mamaearth Ubtan Face Mask,2024-01-16,1,349,UPI,10%,Chennai,4.4
Purchase_1769,C137,1002,Mamaearth Vitamin C Face Cream,2024-01-16,1,499,Credit Card,15%,Bangalore,4.0
Purchase_1770,C137,1002,Mamaearth Vitamin C Face Cream,2024-01-22,2,998,Net Banking,0%,Chennai,3.9
Purchase_1771,C137,1006,Mamaearth Ubtan Face Mask,2024-01-22,2,698,Debit Card,15%,Delhi,3.7
Purchase_1772,C137,1003,Mamaearth Charcoal Body Wash,2024-02-18,1,349,Debit Card,0%,Chennai,4.5
Purchase_1773,C137,1003,Mamaearth Charcoal Body Wash,2024-04-17,2,698,Net Banking,20%,Chennai,4.4
Purchase_1774,C138,1001,Mamaearth Onion Hair Oil,2023-07-30,1,399,UPI,15%,Mumbai,4.5
Purchase_1775,C138,1006,Mamaearth Ubtan Face Mask,2023-08-22,1,349,Debit Card,20%,Delhi,4.6
Purchase_1776,C138,1001,Mamaearth Onion Hair Oil,2024-06-26,2,798,Credit Card,10%,Bangalore,4.4
Purchase_1777,C138,1006,Mamaearth Ubtan Face Mask,2024-06-26,1,349,Credit Card,20%,Chennai,4.6
